index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
2.541000000000000000e+03,-3.931089989004181717e+01,5.803868521594888162e-04,8.192513311872833270e+00,-3.305885354283952893e+01,1.745285593630517829e-01,-7.915923768886018452e-01,4.029850767790988719e+00,2.563837616054433610e+00,4.414891980689380178e-03,6.568470294158473832e-02
2.542000000000000000e+03,-8.938719965301166326e+01,1.194171274201543146e-03,9.275039176645508476e+00,-4.129729862321622136e+01,1.924263747798740098e-01,-8.271914837642466711e-01,4.283366471512922047e+00,2.800361076203365052e+00,4.517389315642161840e-03,7.091928669417767173e-02
2.543000000000000000e+03,3.553842245171465208e+01,1.216040332806101083e-03,8.305835182838062991e+00,-3.287291173740223371e+01,1.735980300645669216e-01,-7.901639792041139643e-01,4.098315801124386759e+00,2.607548915626085151e+00,4.490547953523526745e-03,6.658388713602761411e-02
2.544000000000000000e+03,5.669851400185410739e+01,8.178758695048187572e-04,8.278303078171280305e+00,-3.797662100597531776e+01,1.873938248596609957e-01,-8.315341763566952427e-01,4.038184672824478127e+00,2.607590624345166752e+00,4.318044938368595549e-03,6.700815431994407156e-02
2.545000000000000000e+03,8.506446262315151330e+00,1.740110511493960909e-03,8.264260403910336450e+00,-3.790715149070879875e+01,1.872587714538465620e-01,-8.312639463493736169e-01,4.038605117198691197e+00,2.607483359431772119e+00,4.319670332733771372e-03,6.700714487173958789e-02
2.546000000000000000e+03,4.212139032330220800e+01,4.576462955897048690e-04,1.066395775720353711e+01,-4.356947135615233435e+01,1.955048803577230099e-01,-8.320584927013064958e-01,4.275363128623252962e+00,2.803477428387906478e+00,4.522872245680897331e-03,7.090457445593184582e-02
2.547000000000000000e+03,-6.738477751382828274e+01,1.180604519972847143e-03,8.211355450675302592e+00,-3.396022590883504222e+01,1.768009405817407842e-01,-7.963991488887351977e-01,3.975565260756463992e+00,2.533261684727221574e+00,4.329894892979317157e-03,6.514547970312282998e-02
2.548000000000000000e+03,2.196711626073454227e+01,9.937596556512218182e-03,8.299367902225123217e+00,-3.317894745861314476e+01,1.743945835943918055e-01,-7.909969160230592156e-01,4.051449818317402141e+00,2.578440739436770990e+00,4.430664700401112065e-03,6.598991870344408928e-02
2.549000000000000000e+03,-1.839526335579535044e+02,8.801540033408807029e-04,9.840832285683266178e+00,-4.187942327664967479e+01,1.936523964575002088e-01,-8.399385228539589798e-01,4.097176996736496157e+00,2.665414793426034379e+00,4.348378100793586984e-03,6.811392482423700434e-02
2.550000000000000000e+03,9.203914654833661757e+01,7.323449907077285350e-04,8.242356129560178601e+00,-3.777852525135457995e+01,1.869850335256309781e-01,-8.318786886301530181e-01,4.076141735578191927e+00,2.635077670635714853e+00,4.365391275506566061e-03,6.750318826895887470e-02
2.551000000000000000e+03,8.768874107180690203e+01,4.640115995072374320e-04,8.183949084740770985e+00,-3.261640341740026372e+01,1.734325817706935113e-01,-7.896646160549871674e-01,4.066583433252884738e+00,2.584693525844289574e+00,4.469065920685836094e-03,6.608998809782005990e-02
2.552000000000000000e+03,-1.943688258950293744e+02,1.362878559335704582e-03,8.447192400852495453e+00,-3.866912897362941948e+01,1.886853236986369975e-01,-8.338700446955173984e-01,4.038048503938916234e+00,2.611152402884573398e+00,4.307434280746537739e-03,6.707015958182480087e-02
2.553000000000000000e+03,-3.949848098392448037e+01,5.522584395621554267e-03,7.976340700115759574e+00,-3.643607954649314706e+01,1.840330052411229544e-01,-8.235704991978012313e-01,4.257571988833352528e+00,2.742207078576330392e+00,4.593755549466240450e-03,6.975742659375062937e-02
2.554000000000000000e+03,7.607004679679519654e+00,1.114566193481666013e-03,8.091741128746340550e+00,-3.687874024754120228e+01,1.851700587513211149e-01,-8.268006738092863461e-01,4.052011403190903138e+00,2.612015872675391037e+00,4.355326829597981966e-03,6.708355814209551737e-02
2.555000000000000000e+03,3.370562459180615633e+01,1.430356955589632195e-03,1.040193863517077411e+01,-4.324925738452290602e+01,1.950572823606579465e-01,-8.298985526365936227e-01,4.299226551271624785e+00,2.821652867429738976e+00,4.542653957878460373e-03,7.127826392743488726e-02
2.556000000000000000e+03,6.897536503018216081e+00,1.076922636269510292e-03,8.363166690201635944e+00,-3.466795796304753452e+01,1.778570114953456627e-01,-7.955583692084150504e-01,3.980714755648688818e+00,2.533565637663274472e+00,4.307303392619138763e-03,6.529643800355401650e-02
2.557000000000000000e+03,6.507191118047234113e+01,9.430619105607393601e-04,8.087950423780370102e+00,-3.419106016215582144e+01,1.778873540871597769e-01,-8.008523024913977162e-01,4.020280195604880369e+00,2.566993496230179694e+00,4.375927505943077306e-03,6.591438595277805679e-02
2.558000000000000000e+03,5.910645660485455011e+01,9.594147166608902591e-04,8.819962216644551489e+00,-3.963845935924032915e+01,1.903590912754490327e-01,-8.380700411679180561e-01,4.038900363823823447e+00,2.617415835409584890e+00,4.300193712613338895e-03,6.715417775899520936e-02
2.559000000000000000e+03,-4.007905262356273113e+01,4.160371129855410226e-04,9.413819080680504214e+00,-4.169045226597278031e+01,1.928364285004759426e-01,-8.241936840558121702e-01,4.351731186340114022e+00,2.854567957959222468e+00,4.579471840018628330e-03,7.201755317611283069e-02
2.560000000000000000e+03,-2.381694841834868726e+01,1.111943839937488054e-03,8.284127975566160984e+00,-3.350722757428275145e+01,1.753013851305391946e-01,-7.924279847772659480e-01,4.008173303100538654e+00,2.551594964800494747e+00,4.374955067929599262e-03,6.545794132305812751e-02
2.561000000000000000e+03,3.098451835820557676e+01,3.638007970283590087e-04,8.265342525064699686e+00,-3.440882293308959561e+01,1.777505876955313702e-01,-7.979234655922953223e-01,3.954397758824572229e+00,2.519810394660020325e+00,4.293541459362211141e-03,6.492586484165376037e-02
2.562000000000000000e+03,2.928312293106856146e+01,1.654338605306417175e-03,7.974229922324024500e+00,-3.381042703425488583e+01,1.772052097514751900e-01,-7.995416115398239487e-01,4.101503359169321961e+00,2.619021589537046335e+00,4.476561952648690397e-03,6.699818005504870611e-02
2.563000000000000000e+03,2.127723712943412693e+01,6.717086049623493399e-04,8.064063303853231446e+00,-3.276261115188415118e+01,1.741542747817405035e-01,-7.908732549148677071e-01,4.096348258155084743e+00,2.604226109427286051e+00,4.497860867059699438e-03,6.657550003497163249e-02
2.564000000000000000e+03,3.447839017627183011e+01,3.156367542671936776e-04,8.376580196566811409e+00,-3.485739076610415310e+01,1.782670318016131294e-01,-7.959909375648243079e-01,3.982630264328377745e+00,2.534266669246256320e+00,4.303168454520331539e-03,6.535724764457899461e-02
2.565000000000000000e+03,1.906531779047429609e+01,3.419490826823541781e-03,1.060512390205583699e+01,-4.334507394688935733e+01,1.953579819766375347e-01,-8.356949084217822898e-01,4.211608576424210604e+00,2.753787922318571280e+00,4.462037170658724426e-03,6.989522133290977657e-02
2.566000000000000000e+03,-1.508767023509533090e+01,1.503744424351992565e-03,9.974618289391861126e+00,-4.278396245713550883e+01,1.942114337192035189e-01,-8.228042934369521610e-01,4.406492566299880842e+00,2.902895205509561816e+00,4.635047230919299953e-03,7.296622128042931643e-02
2.567000000000000000e+03,-2.846213408655501098e+02,1.948319471559502390e-03,9.247313259793802587e+00,-4.102023260181231024e+01,1.923055345649815895e-01,-8.334466423741507812e-01,4.155560284624498557e+00,2.704973654237141201e+00,4.401997631674234128e-03,6.895676540540132682e-02
2.568000000000000000e+03,3.212430789106247175e+01,8.549499605610679995e-04,8.274011528569438667e+00,-3.275070411476515631e+01,1.734443362615205320e-01,-7.899369711791163207e-01,4.078313692004455149e+00,2.593972681184609108e+00,4.475264161570413797e-03,6.627160385625485706e-02
2.569000000000000000e+03,1.296134800802127529e+01,5.976211857881430110e-04,8.227762137323949787e+00,-3.431262757030295063e+01,1.776691550098995487e-01,-7.983925264836898572e-01,3.961124295045476362e+00,2.525042000903046979e+00,4.304760385732927727e-03,6.502301331808764406e-02
2.570000000000000000e+03,7.985183253214768229e+01,8.587970802271692114e-04,7.846160505776480498e+00,-3.578879271537647355e+01,1.827633844995983359e-01,-8.197621620315680424e-01,4.172585267220447314e+00,2.687454928371890706e+00,4.512573075469167999e-03,6.855789419949671892e-02
2.571000000000000000e+03,-6.122684102564716113e+01,1.234195839052795556e-03,8.367074737183965993e+00,-3.475257589105667932e+01,1.780569139555100711e-01,-7.958753151700936890e-01,3.979179929675166427e+00,2.532442710215416781e+00,4.303224710273717904e-03,6.529051311421209258e-02
2.572000000000000000e+03,-7.522908740625820201e+01,1.251659537528899448e-03,9.631712983074805834e+00,-4.222360289194735117e+01,1.933956343167471670e-01,-8.207602319480262754e-01,4.425047071952294964e+00,2.914022516808517871e+00,4.646999809432249273e-03,7.322407099711589207e-02
2.573000000000000000e+03,1.579410021651983342e+01,9.551758619376043546e-04,7.956407913241515750e+00,-3.534908297244123787e+01,1.816159888049994064e-01,-8.161893650773741626e-01,4.106759756354778190e+00,2.640445665191406110e+00,4.451773477140365427e-03,6.759574321222973359e-02
2.574000000000000000e+03,6.259045147896792116e+01,3.341755089015436588e-04,8.153214174883558485e+00,-3.377525242216783141e+01,1.765353340447493868e-01,-7.963435034804129398e-01,4.000422941205838967e+00,2.549489603471313259e+00,4.363168730965578598e-03,6.547823115857571985e-02
2.575000000000000000e+03,-5.950729995592436694e+01,5.777350343772976772e-04,8.301368873119097103e+00,-3.651410376353690879e+01,1.835550084762497258e-01,-8.174017630182158767e-01,4.016454678458614147e+00,2.572465160693595099e+00,4.315420444351238463e-03,6.636592958859452440e-02
2.576000000000000000e+03,2.237891620232041134e+01,1.240160102087018009e-03,8.556179920456301602e+00,-3.791206179133739340e+01,1.860817172719137214e-01,-8.180786465914813288e-01,4.187339036806067227e+00,2.690966856394815032e+00,4.443798351582156289e-03,6.902353521036201645e-02
2.577000000000000000e+03,-3.828096149154617933e+00,7.193929203587059269e-04,9.229736596987255126e+00,-4.132233711250515995e+01,1.922541981725214844e-01,-8.228424320539038384e-01,4.366810267871819917e+00,2.863177171170558033e+00,4.590847251776641533e-03,7.222277914873803661e-02
2.578000000000000000e+03,-1.925910898916092151e+01,1.117519637656390558e-03,8.053933208664906473e+00,-3.436285252394949197e+01,1.784773013937070441e-01,-8.031158489774034015e-01,4.037615282347887025e+00,2.580843290839179183e+00,4.391811920798433834e-03,6.623208426703371121e-02
2.579000000000000000e+03,7.720598347746346235e+00,8.800246494716267368e-04,8.331011659073592313e+00,-3.518331253876798570e+01,1.794957116824960619e-01,-8.010491851206380520e-01,3.948083395155039366e+00,2.514980695162540858e+00,4.264659764709466394e-03,6.497302283515656030e-02
2.580000000000000000e+03,-8.971219203017190580e+01,7.269446035088154975e-04,8.124822071813213142e+00,-3.259735712181691980e+01,1.735604046754470053e-01,-7.897309155866191199e-01,4.081214984254787126e+00,2.593380796987992731e+00,4.486026251326805450e-03,6.630362915665913293e-02
2.581000000000000000e+03,5.779193329449833527e+01,6.384034956227360551e-04,8.426814206286731945e+00,-3.578463152028895422e+01,1.804620331583137172e-01,-7.998243682023780110e-01,3.994095761736291106e+00,2.540133306245913047e+00,4.289605190248107353e-03,6.568678608189211510e-02
2.582000000000000000e+03,-1.481955763043929721e+02,7.001246927794634554e-04,8.201030758357845230e+00,-3.758725953155375521e+01,1.865850158974849682e-01,-8.309408835275774452e-01,4.096280801774793368e+00,2.647310509401564094e+00,4.390798045081246471e-03,6.775332089967443794e-02
2.583000000000000000e+03,6.356578008915310107e+01,4.776815638450009451e-04,7.706071036396183516e+00,-3.494055597067325891e+01,1.807212103285033011e-01,-8.126498626663969382e-01,4.318526530089448201e+00,2.772439583489907378e+00,4.697343588919974944e-03,7.035595579413038425e-02
2.584000000000000000e+03,-7.064396205592532851e+01,8.066725048120665289e-04,8.286859446620296055e+00,-3.292852229215125703e+01,1.738292439290789193e-01,-7.903732344329654769e-01,4.068387411295920408e+00,2.588431513652436955e+00,4.457887811865301336e-03,6.617229388646835020e-02
2.585000000000000000e+03,5.417411344282470509e+01,1.211573137875825200e-03,8.249627182699013517e+00,-3.317898787504406499e+01,1.746198310268888831e-01,-7.915597802777694092e-01,4.022999858832707609e+00,2.560098350412155277e+00,4.402450466478345995e-03,6.559962909252574359e-02
2.586000000000000000e+03,2.130934362659832715e+01,1.214118913962716198e-03,8.710927011941659970e+00,-3.887487497902003497e+01,1.874634714349435183e-01,-8.130036572188252819e-01,4.416985679552822397e+00,2.868667673577053101e+00,4.633957440322428872e-03,7.272603727523051231e-02
2.587000000000000000e+03,-6.374886498279753511e+01,1.076510035228659540e-03,9.984634580200108189e+00,-4.255819239605667548e+01,1.942319552140922001e-01,-8.303348860632822070e-01,4.267995887663722065e+00,2.795806199613310561e+00,4.509893727856603175e-03,7.076274346998412401e-02
2.588000000000000000e+03,5.165341093615275270e+01,5.052996343682936414e-04,7.981212062306351385e+00,-3.363177725248758065e+01,1.766971586589385357e-01,-7.979008396302427197e-01,4.102908051230216735e+00,2.617852323306517626e+00,4.482328615653879272e-03,6.695740335240332741e-02
2.589000000000000000e+03,1.731230328196872392e+00,1.787125909978946880e-03,8.357610140533550336e+00,-3.606462193679031714e+01,1.818530567317805380e-01,-8.082373854729381080e-01,3.973737050965915341e+00,2.534627640103903179e+00,4.272546137349199184e-03,6.554365948264144481e-02
2.590000000000000000e+03,7.756642267184815864e+00,2.744759618092624327e-04,8.110481319394562405e+00,-3.340318759212765087e+01,1.756961935482214965e-01,-7.944890431808555586e-01,4.035506116231156071e+00,2.570174537538628901e+00,4.412198743238323305e-03,6.588759392967967476e-02
2.591000000000000000e+03,-9.070071113369849058e+00,9.714344246053864106e-04,9.077205660252264607e+00,-4.074913033269479712e+01,1.917590795153802652e-01,-8.297876842680608211e-01,4.214295624970873178e+00,2.745468327181503909e+00,4.454687772362287551e-03,6.981799273812787365e-02
2.592000000000000000e+03,4.435857417022117488e+01,7.599824799940635683e-04,8.052279729559833399e+00,-3.385093572318816513e+01,1.770797200545347616e-01,-7.986750237990468682e-01,4.049414192803741486e+00,2.583894494667884345e+00,4.416741834209600773e-03,6.624113912717412289e-02
2.593000000000000000e+03,-7.233272768572894051e+01,2.872859743954535631e-04,8.056759737411724132e+00,-3.256549127103559016e+01,1.736616717154364220e-01,-7.897585324797374851e-01,4.113837559558750634e+00,2.613634637653783344e+00,4.523159240438875094e-03,6.676692817826851423e-02
2.594000000000000000e+03,6.080362032881470213e+01,5.397507311607224354e-04,8.575890404829307201e+00,-3.762391816924861843e+01,1.847510631593181629e-01,-8.085189216907431309e-01,4.172835445095391727e+00,2.668724083840226857e+00,4.424210223991443917e-03,6.867024720346291689e-02
2.595000000000000000e+03,1.016847758082740114e+02,7.641961158701770325e-04,8.322705675657992686e+00,-3.381626180134566084e+01,1.758855751360576813e-01,-7.928464267330892490e-01,4.008586005940873775e+00,2.552073160494295223e+00,4.363541031726726575e-03,6.552302708065893544e-02
2.596000000000000000e+03,2.101967121706648456e+01,1.901281011369244196e-03,8.332812475876970382e+00,-3.364634857339584073e+01,1.753848604957309321e-01,-7.919126529339137743e-01,4.038459145494424085e+00,2.570915123493102694e+00,4.399190983059911991e-03,6.590887408260426295e-02
2.597000000000000000e+03,1.373629934705332971e+02,1.268121649149686571e-03,8.104092248336105087e+00,-3.286234710535320858e+01,1.743017312521404905e-01,-7.912258095094358845e-01,4.070150628054553188e+00,2.588276505656469606e+00,4.465808035885807277e-03,6.622530396286512022e-02
2.598000000000000000e+03,-4.274758630870054787e+01,1.633580082231112906e-03,7.997453895462011353e+00,-3.641836948824949616e+01,1.841939293251397547e-01,-8.243011188567432868e-01,4.075126313171847592e+00,2.626723626526931366e+00,4.391184333339830798e-03,6.734384288768062443e-02
2.599000000000000000e+03,9.993427916976287406e+00,1.217945148643948938e-03,7.693376448007406054e+00,-3.488063975389885485e+01,1.805452559507237376e-01,-8.119572423349619150e-01,4.359997759797707317e+00,2.796831791618630714e+00,4.746466509573466289e-03,7.089142425769044686e-02
2.600000000000000000e+03,6.973760152016103575e+01,9.453439264356099407e-04,8.638730695594890818e+00,-3.930150770395577098e+01,1.891804392608939511e-01,-8.249439650589788231e-01,4.265646573422976040e+00,2.768398341658270034e+00,4.504102499177120925e-03,7.044520262086173545e-02
2.601000000000000000e+03,2.639970134139778679e+01,8.803947159280661261e-04,7.940139947960449973e+00,-3.320352814669136876e+01,1.756466670442761169e-01,-7.948267276657666747e-01,4.150645220974749527e+00,2.644544927733407214e+00,4.546776425161991320e-03,6.750591714996331816e-02
2.602000000000000000e+03,5.322922844667189679e+01,1.460322226606611306e-03,8.105166521219567599e+00,-3.550692761552499377e+01,1.815269107951797412e-01,-8.136517967307463906e-01,4.024872459810523218e+00,2.580851600450059458e+00,4.353379449008856240e-03,6.637377956940677948e-02
2.603000000000000000e+03,-2.445273903450987518e+01,1.070468833341740866e-03,1.012678838969173256e+01,-4.283046549009952031e+01,1.945320165036197313e-01,-8.293369320378238818e-01,4.294538573809972171e+00,2.816984382187282865e+00,4.535607687824989333e-03,7.119034389813762298e-02
2.604000000000000000e+03,-3.778341572658232650e+01,1.112862616718866783e-03,8.276417061188629631e+00,-3.277382651098546518e+01,1.734914054806646067e-01,-7.899938597074759317e-01,4.077534680766989439e+00,2.593596963994087012e+00,4.473521407222629150e-03,6.626588964794458136e-02
2.605000000000000000e+03,1.207694851683578179e+02,8.821418726194215146e-04,8.851288995405008464e+00,-3.972067393080345710e+01,1.904937074674014075e-01,-8.382392609983864151e-01,4.039486352837404759e+00,2.618104592049905754e+00,4.300044495961820486e-03,6.716806066068944925e-02
2.606000000000000000e+03,6.520740959177828699e+00,4.523341316195299278e-03,9.988854398062180451e+00,-4.284950200668858855e+01,1.942258408952085569e-01,-8.212930949514964940e-01,4.432450282436610323e+00,2.923197016490837630e+00,4.658382018152491637e-03,7.338711210469975321e-02
2.607000000000000000e+03,-3.392828623474987637e+01,3.102484295643142967e-04,7.994239801367728937e+00,-3.243073946046488487e+01,1.734643463767771288e-01,-7.891087305601853785e-01,4.160028287308442430e+00,2.641709655371780485e+00,4.578635552356795889e-03,6.738785141125978873e-02
2.608000000000000000e+03,-8.094487959741343275e+00,7.052850089176338237e-04,8.105932083749214812e+00,-3.341426694839481115e+01,1.757399752941409266e-01,-7.946215270775804917e-01,4.037142648171607284e+00,2.571366508623763814e+00,4.413748483112957081e-03,6.591559353501869056e-02
2.609000000000000000e+03,-3.346970164040700979e+01,4.984307447606365271e-04,8.320148427152995296e+00,-3.379468383198550185e+01,1.758453166001976709e-01,-7.928266540742384683e-01,4.008162579692553962e+00,2.551809007155594777e+00,4.363942828861782156e-03,6.551285580927464214e-02
2.610000000000000000e+03,-1.574826684396707890e+02,1.294594331456158567e-03,8.227240034477940611e+00,-3.299900030084491220e+01,1.742512360564880125e-01,-7.910269152819267013e-01,4.034151990294183143e+00,2.566390156220777374e+00,4.420792495170473846e-03,6.571914020280340829e-02
2.611000000000000000e+03,9.067694787364736442e+00,6.066670233774205208e-04,7.584731013554415036e+00,-3.320337558919879939e+01,1.764108621506226826e-01,-7.970653336930975108e-01,4.431868991261189272e+00,2.830762994850769321e+00,4.869643167967702135e-03,7.155535516624746128e-02
2.612000000000000000e+03,-1.447408801440769821e+01,1.149487494408328115e-03,8.368740484948277825e+00,-3.836646942333040755e+01,1.881166551887134553e-01,-8.325593691533530460e-01,4.041872543832778497e+00,2.611412927845437881e+00,4.314797503948292375e-03,6.709503755158006955e-02
2.613000000000000000e+03,-1.379645742323621675e+02,1.845023252241014640e-03,7.559167009310037599e+00,-3.389783353191715065e+01,1.781223603379690767e-01,-8.031928986084599931e-01,4.521491245464059894e+00,2.887151824448764614e+00,4.958668536223538072e-03,7.286409939433187433e-02
2.614000000000000000e+03,2.545420472129865175e+01,6.519530349329291999e-04,8.305317964898979000e+00,-3.496639930509615368e+01,1.790500593731457202e-01,-8.005158826223610635e-01,3.945814625452194413e+00,2.514247316219033301e+00,4.268909860047367943e-03,6.491070487307755432e-02
2.615000000000000000e+03,1.915606710773349164e+01,2.467830434912917596e-03,8.342718255952458861e+00,-3.396373253205884168e+01,1.761368199435260906e-01,-7.928318484467653526e-01,4.017160083166479545e+00,2.557381232056318954e+00,4.366316154458643219e-03,6.567337438579394504e-02
2.616000000000000000e+03,4.019443738138335931e+01,7.472541254081671797e-04,8.034652622893332818e+00,-3.282222093490672421e+01,1.743882008661493954e-01,-7.913988251973999022e-01,4.109044830523091107e+00,2.612964467983777794e+00,4.510292069100674782e-03,6.677810800981369421e-02
2.617000000000000000e+03,6.185718012761006435e+01,4.546620015110252374e-04,1.066947638354410799e+01,-4.362143679690822751e+01,1.955223847437578821e-01,-8.308013661795036198e-01,4.297352793591604936e+00,2.820649027384132257e+00,4.543456460093881800e-03,7.125505601179429882e-02
2.618000000000000000e+03,-1.690154666616830355e+02,8.316733634271703066e-04,8.432895476564583603e+00,-3.860168848513226436e+01,1.885759066090823277e-01,-8.341261726877167160e-01,4.034047835185343267e+00,2.608897205470806391e+00,4.305166907997189617e-03,6.700947015707395260e-02
2.619000000000000000e+03,2.924260890832644577e+01,3.218890166887567210e-04,8.397315312066520931e+00,-3.529444686701577183e+01,1.793125507112152683e-01,-7.978131060318349732e-01,3.980838218411031804e+00,2.532348031048568870e+00,4.289217127524144572e-03,6.541125838229458478e-02
2.620000000000000000e+03,4.140045071323821446e+01,1.196906039426007783e-03,8.284283660521751358e+00,-3.341077742895832614e+01,1.750548244441698653e-01,-7.920284779984090306e-01,4.016602948086068103e+00,2.556743627756152382e+00,4.386921542371302607e-03,6.555426290663333988e-02
2.621000000000000000e+03,-2.297158572928400133e+01,8.039358540859919055e-04,7.987259474604337939e+00,-3.295936168552091061e+01,1.748729465360415736e-01,-7.926200507891661973e-01,4.130829713237031520e+00,2.628588404344005980e+00,4.530866403305051394e-03,6.713726243598044929e-02
2.622000000000000000e+03,9.892314959451692857e+01,1.405419528832752962e-03,9.476096642107624035e+00,-4.118879084878022212e+01,1.927125999363780151e-01,-8.395459765947916875e-01,4.073704648058042999e+00,2.646922239124418041e+00,4.326010027945689958e-03,6.774490720934940591e-02
2.623000000000000000e+03,6.471804559597504181e+01,1.382816677872741916e-03,8.631236680265338634e+00,-3.818537243479740795e+01,1.860736915210878528e-01,-8.117949607213873486e-01,4.266711649728703648e+00,2.744404786523725548e+00,4.504842834616556643e-03,7.022835339581227909e-02
2.624000000000000000e+03,1.612237417951902074e+01,7.110516977168004384e-04,8.292207353410248061e+00,-3.343780934383138970e+01,1.750847090404282491e-01,-7.920014039524001515e-01,4.018961682964995674e+00,2.558298912267958691e+00,4.388171209372343853e-03,6.559168706060752863e-02
2.625000000000000000e+03,6.066570786478564514e+00,2.119445921980362031e-03,9.670597493934970146e+00,-4.157788027301219103e+01,1.932467117120632016e-01,-8.396117491657226761e-01,4.088224016154034857e+00,2.658385486963692479e+00,4.339701055195985431e-03,6.797362970557903339e-02
2.626000000000000000e+03,-1.102522933460642491e+02,1.819382157678827491e-03,8.365032821912981476e+00,-3.499704215652513994e+01,1.787451079667173037e-01,-7.976917162190904076e-01,3.965073891976030662e+00,2.523651815107350593e+00,4.283236725463179274e-03,6.514298397245933681e-02
2.627000000000000000e+03,8.311090067886009791e+00,3.792680491362795600e-04,8.114046005916323523e+00,-3.276824739780223439e+01,1.740298456697486618e-01,-7.906504963840474964e-01,4.072470893601576769e+00,2.589040247314108090e+00,4.471150441303615303e-03,6.622946556221120940e-02
2.628000000000000000e+03,1.215216960691865609e+02,9.680091516668672515e-04,8.200245879265498417e+00,-3.623570381027928278e+01,1.832518192546643276e-01,-8.189294251973500138e-01,4.025260103275805079e+00,2.582718378649722535e+00,4.336539184432652676e-03,6.651848041563174219e-02
2.629000000000000000e+03,-1.302812618127289284e+02,1.558193825832482077e-03,7.572633026198694495e+00,-3.399997116547979914e+01,1.783774346038003999e-01,-8.041266738429266869e-01,4.503492945343857912e+00,2.877126355436884442e+00,4.934985255454881446e-03,7.264292719324678960e-02
2.630000000000000000e+03,8.575790738632070997e+01,2.676752696221273466e-03,8.320669832378262853e+00,-3.299119445305619536e+01,1.738081356774294761e-01,-7.903448738297016440e-01,4.106930219275785277e+00,2.613513713881479905e+00,4.494217413906119452e-03,6.673690725333092377e-02
2.631000000000000000e+03,9.759871555066854398e+01,3.957263507890725930e-04,8.384760671823501710e+00,-3.519567970473666207e+01,1.791425753450959224e-01,-7.979385074348332996e-01,3.972922448596837519e+00,2.527871544939514603e+00,4.284766278062661186e-03,6.528494090406558592e-02
2.632000000000000000e+03,-3.134664084933200456e+01,3.506707996469932902e-04,7.773448773978081761e+00,-3.370308564049742017e+01,1.774263764444417302e-01,-8.009400226471259376e-01,4.255789619114169753e+00,2.721903666850178372e+00,4.655024987557763658e-03,6.921052097218237387e-02
2.633000000000000000e+03,2.666450734462779337e+02,4.411515621613221368e-03,9.277736861447436922e+00,-4.104798094860596791e+01,1.923804158164008071e-01,-8.344043646203120890e-01,4.139780437250378142e+00,2.693812350951816370e+00,4.387604145025257238e-03,6.872309775120954978e-02
2.634000000000000000e+03,-1.183476631774863677e+02,2.432057695631869004e-03,1.098331017598079562e+01,-4.402350913784086828e+01,1.960213302500083410e-01,-8.321907361133151770e-01,4.290062533121512089e+00,2.814795784633560949e+00,4.539331178331857709e-03,7.113783930548828183e-02
2.635000000000000000e+03,-1.371190753019436102e+02,5.457506322143488089e-03,8.421768696658208597e+00,-3.842696994751422324e+01,1.880480714740552228e-01,-8.299906787262323338e-01,4.100708764552956964e+00,2.647318930079783694e+00,4.367069651713202834e-03,6.792266338656970104e-02
2.636000000000000000e+03,1.363604710210375970e+01,8.527147927372591592e-04,9.184651796971312621e+00,-4.056512665210327384e+01,1.918109461215024292e-01,-8.390908573961769479e-01,4.055160098199838359e+00,2.631870910592261303e+00,4.309773202358682144e-03,6.744554222261740783e-02
2.637000000000000000e+03,2.726257763086356789e+01,1.292957545971575202e-03,8.303341403456116154e+00,-3.290565661910535766e+01,1.736921666709378975e-01,-7.902418089917437882e-01,4.090140285980317536e+00,2.602407214654835599e+00,4.480882037786350705e-03,6.647509907525915585e-02
2.638000000000000000e+03,-5.798933538656486775e+01,6.855217601775877865e-04,8.390404264685145108e+00,-3.524720727672175258e+01,1.792399263348617988e-01,-7.979485009715947541e-01,3.975981278488691650e+00,2.529578049729861444e+00,4.286126466226193414e-03,6.533603801208931472e-02
2.639000000000000000e+03,-3.550706505870012109e+01,9.924515640491917822e-04,8.228040054121491309e+00,-3.778949583411974800e+01,1.870531124297697412e-01,-8.314067342128004245e-01,4.039456274183137907e+00,2.609471749381823358e+00,4.324285369482985635e-03,6.700995135390594437e-02
2.640000000000000000e+03,1.450189898632611119e+01,2.117551731523341536e-03,8.322721987480591110e+00,-3.351052871864062865e+01,1.751022199997745721e-01,-7.916846761121838494e-01,4.040320975424886996e+00,2.571998247626057221e+00,4.406363205588036992e-03,6.590566528420389869e-02
2.641000000000000000e+03,-1.471416726184230583e+01,2.263291634042614159e-03,8.252357044240753225e+00,-3.275371885096741664e+01,1.735394744717666526e-01,-7.899924600580893186e-01,4.064452830859752730e+00,2.584860969601709524e+00,4.460991257436905215e-03,6.607969851605439982e-02
2.642000000000000000e+03,1.393662967440768909e+02,7.776108951797554942e-04,7.810589764777436272e+00,-3.259512989430795926e+01,1.742992835735754920e-01,-7.906835992373184574e-01,4.284019540820588112e+00,2.723813944248883345e+00,4.713937425254366952e-03,6.921271768646994338e-02
2.643000000000000000e+03,1.213224125021383770e+00,4.401300235147986720e-04,7.847451858192707519e+00,-3.448258978268980712e+01,1.794448983196953451e-01,-8.082929495586116397e-01,4.177351467938662744e+00,2.679928991246366632e+00,4.549149619447483486e-03,6.835495922852023731e-02
